#OTU ID	Sample_1	Sample_2	Sample_3	Sample_4	Sample_5	Sample_6	Sample_7	Sample_8	Sample_9	Sample_10	Sample_11	Sample_12	Sample_13	Sample_14	Sample_15	Sample_16	Sample_17	Sample_18	Sample_19	Sample_20	Sample_21	Sample_22	Sample_23	Sample_24	Sample_25	Sample_26	Sample_27	Sample_28	Sample_29	Sample_30	Sample_31	Sample_32	Sample_33	Sample_34	Sample_35	Sample_36	Sample_37	Sample_38	Sample_39	Sample_40	Sample_41	Sample_42	Sample_43	Sample_44	Sample_45	Sample_46	Sample_47	Sample_48	Sample_49
PWY-6344:_L-ornithine_degradation_II_(Stickland_reaction)	0.0	0.0	0.0	4.10113e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6353:_purine_nucleotides_degradation_II_(aerobic)	0.000104607	0.000183385	5.93163e-05	0.000123451	0.000135677	0.000170809	0.0	0.000283549	0.00016542	9.09758e-05	0.000113863	0.000468743	0.000487536	8.86367e-05	9.2814e-05	3.36292e-05	8.4683e-05	0.000218338	0.000126453	3.69654e-05	0.0	0.000157961	0.0	0.000209488	9.62525e-05	5.19585e-05	3.13564e-05	0.000545641	5.11348e-05	0.000257607	0.000353601	0.000337308	0.0	6.39693e-05	0.0	0.000159004	0.000335932	0.000161411	9.99068e-05	0.000520181	0.000317364	0.000201101	0.00057216	4.0586e-05	5.40087e-05	0.00012458	1.37773e-05	0.000322833	0.000365244
PWY-6385:_peptidoglycan_biosynthesis_III_(mycobacteria)	0.000258896	0.000338637	0.000171318	0.000142488	9.1779e-05	0.00067528	0.0	0.00022757	0.000471394	0.000237955	0.000231228	0.000671876	0.000334263	0.000666519	0.000440786	0.000465168	0.000549545	0.000743509	0.00044348	8.07708e-05	0.0	0.000616898	0.0	0.000279004	0.000665657	0.000687823	0.000470355	0.000335613	0.000211102	0.000239411	0.000341078	0.000265112	0.000327347	5.96914e-05	0.00042734	0.000422957	0.000280025	0.000431838	0.000126511	0.000387239	0.000564911	0.000163182	0.000379764	9.87185e-05	0.000227979	8.99266e-05	4.26171e-05	0.000446663	0.000310962
PWY-6386:_UDP-N-acetylmuramoyl-pentapeptide_biosynthesis_II_(lysine-containing)	0.000267138	0.000311812	0.000173952	0.000151522	8.67131e-05	0.000675014	0.0	0.000222647	0.000463607	0.000246353	0.000254146	0.000636799	0.000325905	0.000653441	0.000438597	0.00046437	0.000549405	0.000740221	0.000435327	9.08976e-05	0.0	0.000577503	0.0	0.000158525	0.000669343	0.000683372	0.000469127	0.000354633	0.000200743	0.000239901	0.000345439	0.000256708	0.000306377	6.17672e-05	0.000284257	0.00040908	0.000295242	0.000427765	0.000149908	0.000396554	0.000613193	0.000168206	0.000355137	0.000105017	0.000233776	9.08438e-05	4.30707e-05	0.000469043	0.000311968
PWY-6387:_UDP-N-acetylmuramoyl-pentapeptide_biosynthesis_I_(meso-diaminopimelate_containing)	0.000279321	0.000376974	0.0001972	0.00014623	8.91274e-05	0.000922942	0.0	0.000220386	0.000564957	0.000243456	0.000242262	0.000635218	0.000315657	0.000884295	0.000487875	0.000544832	0.000622639	0.000760468	0.000448713	9.11508e-05	0.0	0.000748188	0.0	0.000360411	0.000805073	0.000862983	0.000580165	0.000346022	0.000198208	0.000232222	0.000337848	0.000251869	0.000304778	5.85958e-05	0.000387224	0.000432801	0.000285413	0.000481078	0.000147229	0.000390698	0.000602733	0.000164593	0.000357467	0.000105596	0.000229866	8.79294e-05	5.06167e-05	0.000455954	0.000306523
PWY-6396:_superpathway_of_2,3-butanediol_biosynthesis	2.21742e-06	5.28549e-06	0.0	0.0	1.2702e-05	3.09015e-05	0.0	5.68785e-05	1.97075e-06	0.0	0.0	9.54717e-05	3.94858e-05	0.0	0.0	2.79408e-05	5.16606e-06	0.0	0.0	2.26503e-06	0.0	6.8485e-05	0.0	0.0	2.25386e-05	0.0	0.0	0.0	0.0	2.79074e-06	4.08166e-05	1.01966e-05	0.0	1.23567e-06	0.0	0.0	7.00094e-06	1.05166e-05	4.16826e-06	0.000173286	2.61401e-06	2.91227e-06	3.58341e-05	1.24387e-06	6.59927e-06	4.93409e-07	3.63799e-06	5.95202e-06	8.35436e-06
PWY-6435:_4-hydroxybenzoate_biosynthesis_V	7.2301e-06	1.29057e-05	0.0	0.0	0.0	0.0	0.0	0.0	2.05608e-05	0.0	0.0	0.0	0.0	1.46578e-05	0.0	0.0	3.12467e-05	1.26587e-05	2.92597e-06	0.0	0.0	0.0	0.0	0.000188388	2.42666e-05	1.89382e-05	1.65435e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.5222e-06	0.0	6.1858e-06	6.52994e-06	0.0	0.0	3.92016e-07	0.0	0.0	2.20148e-05	0.0	0.0	5.66729e-07	0.0
PWY-6467:_Kdo_transfer_to_lipid_IVA_III_(Chlamydia)	2.01935e-06	0.0	0.0	0.0	0.0	2.43244e-06	0.0	0.0	4.30853e-06	0.0	0.0	2.82699e-05	1.54588e-06	0.0	0.0	0.0	4.59486e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0197e-05	0.0	0.0	5.15803e-06	2.28923e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.40972e-06	1.77612e-06	1.51973e-06	0.0	0.0	0.0	6.23423e-07	0.0	0.0	0.0
PWY-6470:_peptidoglycan_biosynthesis_V_(&beta;-lactam_resistance)	9.60827e-06	0.0	0.0	0.0	1.10619e-05	0.0	0.0	2.85735e-05	0.0	0.0	0.0	0.000516858	1.59347e-05	0.0	0.0	1.58399e-05	3.31035e-05	0.0	0.0	0.0	0.0	9.72905e-05	0.0	0.0	1.22387e-05	0.0	0.0	0.0	0.0	0.0	0.0	3.66359e-05	0.0	9.38557e-06	0.0	0.0	0.0	2.66401e-06	0.0	0.0	0.0	0.0	1.13395e-05	0.0	0.0	0.0	0.0	1.09921e-05	1.39087e-06
PWY-6471:_peptidoglycan_biosynthesis_IV_(Enterococcus_faecium)	1.24016e-05	0.0	0.0	3.27693e-05	4.84887e-05	5.33564e-06	0.0	6.96614e-05	0.0	0.0	0.0	0.000558252	0.00015718	0.0	6.87408e-05	7.69105e-05	0.000123766	0.0	9.63374e-06	0.0	0.0	0.000268753	0.0	0.0	1.84414e-05	4.32564e-06	0.0	0.0	0.0	0.0	0.000163493	6.94309e-05	0.0	2.30542e-05	0.0	0.0	4.56465e-05	6.97029e-06	2.63621e-05	0.000375786	1.83187e-05	1.49607e-05	0.000134813	0.0	2.83088e-05	1.04663e-05	0.0	4.2096e-05	2.98037e-05
PWY-6507:_4-deoxy-L-threo-hex-4-enopyranuronate_degradation	6.41208e-05	5.68047e-05	4.09337e-05	4.77892e-05	6.17525e-05	8.86393e-05	0.0	0.000214534	7.14627e-05	3.8873e-05	3.55949e-06	6.92607e-05	0.00022143	5.20286e-05	0.000159596	7.32686e-05	0.000142277	5.17117e-05	7.53735e-05	5.9731e-06	0.0	0.000112833	0.0	0.000131793	0.000119766	9.8211e-05	0.00011083	0.000269073	4.22164e-06	5.55701e-05	0.000256198	0.000175202	0.0	3.49978e-05	0.0	8.49142e-05	0.000178074	6.18145e-05	4.18696e-05	0.000222024	5.51004e-05	0.000101328	0.00026763	1.09529e-05	0.000102877	6.98609e-05	6.58269e-06	0.000203598	0.000237217
PWY-6518:_glycocholate_metabolism_(bacteria)	0.0	0.0	0.0	1.79112e-05	0.0	0.0	0.0	0.0	0.0	6.27559e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.64358e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1929e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY-6519:_8-amino-7-oxononanoate_biosynthesis_I	6.51361e-05	9.0948e-05	2.38749e-05	6.69254e-05	7.67036e-05	8.65403e-05	0.0	0.000230556	6.85014e-05	4.93961e-05	2.84214e-06	0.000168669	0.000319932	6.25744e-05	5.43911e-05	2.96491e-05	7.98065e-05	5.10474e-05	0.0	0.0	0.0	0.000149453	0.0	0.000215291	3.16554e-05	3.03718e-05	3.45604e-05	0.000371781	3.94669e-05	0.000129017	0.00024702	0.00023264	5.17877e-05	3.37912e-05	0.0	0.00028243	0.000210091	0.00010917	2.61298e-05	0.000283613	6.7691e-05	0.000134458	0.000385991	5.65311e-06	9.16909e-05	0.000125964	4.08824e-06	0.000336031	0.000317945
PWY-6527:_stachyose_degradation	6.52151e-05	8.89749e-05	3.92099e-05	6.75259e-05	9.42502e-05	0.000189939	0.0	0.000232927	0.000103664	4.75603e-05	1.74532e-05	0.000253819	0.000310094	0.00010598	0.000145108	0.00010945	0.000153587	6.26355e-05	8.44968e-05	2.28358e-05	0.0	0.000142163	0.0	9.57124e-05	0.000144161	0.00011704	0.000106717	0.000339302	5.35054e-05	0.000141083	0.000273806	0.000210777	5.64846e-07	4.0277e-05	0.0	0.000113765	0.000182792	0.000115689	3.59376e-05	0.000303726	8.54754e-05	0.000132699	0.000353009	3.12333e-05	0.000103901	0.000110202	1.66907e-05	0.000255663	0.000295751
PWY-6531:_mannitol_cycle	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.50065e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.18155e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.38934e-06	0.0	8.78494e-07	0.0	0.0	0.0	1.01227e-05	0.0	0.0	0.0	0.0
PWY-6545:_pyrimidine_deoxyribonucleotides_de_novo_biosynthesis_III	0.000108154	0.000146159	2.67155e-05	5.44613e-05	8.43997e-05	0.000198448	0.0	0.000298462	0.000159919	8.9876e-05	9.00947e-05	0.00041898	0.000114767	0.000216484	0.000201815	0.000139813	0.000134106	0.000206547	0.000137426	9.16553e-06	0.0	0.000255391	0.0	0.000271802	0.000188069	7.04028e-05	0.000118509	0.000260249	4.77931e-05	0.000174145	0.000321439	0.000216882	7.2382e-06	5.21572e-05	0.0	0.000153109	0.00021162	0.000197823	7.7891e-05	0.000370753	0.000127432	0.000132981	9.97601e-05	3.56489e-05	6.19362e-05	0.000139225	1.29979e-05	0.000276136	0.000253182
PWY-6549:_L-glutamine_biosynthesis_III	5.03915e-06	0.0	0.0	0.0	0.0	1.93195e-05	0.0	0.0	9.34625e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.87797e-06	4.0095e-06	3.40972e-06	0.0	1.41169e-05	0.0	0.0	1.68367e-05	8.07904e-06	0.0	0.0	0.0	1.74216e-06	8.76613e-06	0.0	0.0	0.0	0.0	4.98767e-06	0.0	9.7177e-07	1.56576e-05	0.0	1.20309e-05	5.93082e-06	0.0	9.03986e-06	6.37998e-06	0.0	1.66092e-06	3.19983e-06	0.0
PWY-6562:_norspermidine_biosynthesis	1.77945e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.67984e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000147165	0.000117014	9.51861e-06	4.94444e-05	0.000286786	3.29006e-06	0.000291832	0.000142758	2.39094e-05	6.03284e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.35613e-06	0.0	0.0	0.0
PWY-6565:_superpathway_of_polyamine_biosynthesis_III	2.72101e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.20305e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017495	0.00013683	0.0	5.95028e-05	0.000320823	3.65465e-06	0.000335303	0.000167217	2.68169e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.48111e-06	0.0	0.0	0.0
PWY-6588:_pyruvate_fermentation_to_acetone	2.58876e-05	4.81937e-05	1.8996e-05	1.96356e-05	0.0	1.20121e-05	0.0	5.44692e-05	3.60239e-05	2.8744e-05	6.07608e-05	3.3704e-05	0.000169	1.14976e-05	0.0	0.0	1.46886e-05	5.47855e-05	4.80045e-05	0.0	0.0	8.92756e-06	0.0	0.0	0.0	0.0	7.65547e-06	1.74881e-05	8.00623e-06	5.79468e-05	0.000109426	8.38419e-05	0.0	1.47151e-05	0.0	1.3283e-05	7.82898e-05	5.13545e-05	2.63681e-06	0.000118198	7.29289e-05	4.35431e-05	0.000174873	6.74996e-06	4.47035e-06	5.85629e-05	7.71287e-07	1.71069e-05	0.000141654
PWY-6590:_superpathway_of_Clostridium_acetobutylicum_acidogenic_fermentation	0.0	3.50866e-06	4.92813e-06	1.32016e-05	5.09931e-06	1.32227e-05	0.0	0.0	5.24825e-06	1.43981e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.20821e-06	0.0	0.0	0.0	1.11813e-05	0.0	0.0	1.91489e-05	1.07499e-05	1.75419e-05	0.0	0.0	0.0	2.18886e-05	0.0	0.0	0.0	0.0	0.0	0.0	9.20765e-06	6.41609e-06	0.0	1.75993e-05	1.63235e-06	2.54076e-07	1.21918e-06	1.82782e-05	0.0	0.0	1.10945e-05	1.87379e-06
PWY-6595:_superpathway_of_guanosine_nucleotides_degradation_(plants)	2.46314e-05	0.000150276	2.25959e-05	7.78738e-05	9.81256e-05	0.000101826	0.0	0.00030433	6.52195e-05	3.15346e-05	7.88637e-05	0.000171203	0.000726771	0.000150902	0.0	1.9766e-05	2.71651e-05	6.35914e-05	3.77653e-05	1.70877e-05	0.0	0.000108716	0.0	0.000153808	5.65514e-05	1.65767e-05	1.54267e-06	0.000426124	9.54462e-06	0.000104177	0.000204049	0.000192036	0.0	4.70722e-05	0.0	2.08647e-05	0.000180692	0.000113421	5.39077e-05	0.000442903	0.000153602	0.000173992	0.000846024	1.69884e-05	1.78742e-05	0.000119206	6.94459e-06	0.000185154	0.000388286
PWY-6596:_adenosine_nucleotides_degradation_I	0.0	6.30295e-05	0.0	5.10564e-05	0.000121625	5.3885e-06	0.0	0.000185684	3.04611e-05	1.13296e-05	0.0	0.000100506	0.000307592	2.13418e-05	0.0	0.0	2.55827e-05	2.13543e-05	0.0	7.87714e-06	0.0	1.72954e-05	0.0	6.33823e-05	7.03075e-06	2.16234e-06	0.0	0.000317709	8.43236e-06	6.4489e-05	0.000148391	0.000157016	0.0	4.77903e-05	0.0	8.39547e-06	0.000142362	6.7926e-05	7.23074e-06	0.000297563	9.75274e-06	8.38763e-05	0.000373729	2.20677e-06	7.76996e-06	9.2298e-05	3.54108e-06	5.03537e-05	0.000122174
PWY-6606:_guanosine_nucleotides_degradation_II	3.78442e-05	0.000152663	3.42551e-05	8.20207e-05	9.43459e-05	0.000100476	0.0	0.00031763	9.01529e-05	5.08574e-05	8.71391e-05	0.000213213	0.000731056	0.000154416	2.25969e-05	1.83537e-05	2.64995e-05	0.000137868	7.61175e-05	2.45862e-05	0.0	0.000113178	0.0	0.000153485	5.64608e-05	1.85379e-05	1.5132e-05	0.000420555	9.53416e-06	0.000106092	0.000206291	0.000190819	0.0	4.57837e-05	0.0	2.96584e-05	0.000183427	0.000115314	6.96748e-05	0.000441189	0.000228112	0.000175903	0.000851497	2.61645e-05	3.2353e-05	0.000117321	7.07291e-06	0.000228924	0.000416575
PWY-6608:_guanosine_nucleotides_degradation_III	0.000121811	0.000232477	6.46574e-05	0.000115842	0.000183201	0.000125862	0.0	0.00031763	0.000185496	9.30281e-05	0.000109363	0.000636107	0.000645106	0.000211746	6.2846e-05	2.15854e-05	6.19754e-05	0.000523973	0.000232592	3.55259e-05	0.0	0.000162189	0.0	0.000174982	7.41416e-05	4.8096e-05	2.63639e-05	0.000748305	3.03226e-05	0.000225177	0.000486812	0.000391175	3.89078e-07	8.98017e-05	0.0	0.000104866	0.000482144	0.000233092	9.22726e-05	0.000608946	0.000430468	0.000240982	0.000720438	4.0127e-05	9.96333e-05	0.000145504	9.68975e-06	0.000348302	0.000404465
PWY-6609:_adenine_and_adenosine_salvage_III	0.000200506	0.000309529	0.000160546	0.000156767	8.4296e-05	0.000732016	0.0	0.000205753	0.000387929	0.000283897	0.000221763	0.000787962	0.000314372	0.00073434	0.000555365	0.000420818	0.000527971	0.000647795	0.000415252	7.86972e-05	0.0	0.000589469	0.0	0.000166721	0.000676965	0.000628971	0.000484635	0.000425563	0.000264232	0.000235742	0.000273816	0.00023932	0.000432115	3.86712e-05	0.000683114	0.000395484	0.000232172	0.00034063	0.000185246	0.00040039	0.000593963	0.000162177	0.000358866	9.5662e-05	0.000174589	7.7198e-05	3.56549e-05	0.000450706	0.000214545
PWY-6612:_superpathway_of_tetrahydrofolate_biosynthesis	6.10042e-05	9.61862e-05	1.51802e-05	3.45764e-05	6.00371e-05	0.00023258	0.0	0.000162948	4.7269e-05	1.89484e-05	0.0	0.000688176	0.000274278	9.92676e-05	0.0	0.000119955	8.6055e-05	4.8541e-05	0.0	1.21574e-05	0.0	0.000230857	0.0	0.00025133	0.000172039	5.07197e-06	7.84324e-06	0.000256526	0.000223441	0.000226243	0.000185497	0.00022759	0.000415007	3.37853e-05	0.00063643	0.000263695	0.000139869	8.97345e-05	1.59506e-05	0.000315973	4.97482e-05	7.1792e-05	0.000287202	1.68251e-05	3.61032e-05	9.43147e-05	8.53702e-06	9.82285e-05	0.000240143
PWY-6628:_superpathway_of_L-phenylalanine_biosynthesis	0.000102691	0.000171859	6.30369e-05	0.000126439	7.28069e-05	0.000225933	0.0	0.000204674	0.000119333	7.68972e-05	1.67171e-05	0.000612892	0.000265442	6.44836e-05	0.000208938	0.000187438	0.000178822	0.000103928	2.37474e-05	7.08038e-06	0.0	0.000369895	0.0	0.000273611	7.42748e-05	2.1299e-05	8.02213e-05	0.000333231	8.37563e-05	0.000184243	0.000320358	0.000221536	0.00011529	4.17837e-05	0.00020929	0.000278689	0.000231304	0.000176619	7.68868e-05	0.000304829	0.000169367	0.000139079	0.000295554	2.17601e-05	0.000138343	9.02254e-05	1.41729e-05	0.000281191	0.000256125
PWY-6629:_superpathway_of_L-tryptophan_biosynthesis	0.0	5.95857e-05	1.33199e-05	3.4506e-05	4.89052e-05	2.64977e-05	0.0	0.000130362	5.58466e-05	0.0	0.0	0.00011697	0.000222281	0.0	0.0	0.0	2.23904e-05	3.48089e-05	0.0	0.0	0.0	5.43635e-05	0.0	0.0	2.54809e-05	0.0	0.0	0.0	0.0	9.62212e-05	0.000158382	0.000153068	0.0	1.68239e-05	0.0	5.97253e-06	0.000130965	9.45318e-05	2.80008e-06	0.000196412	1.86457e-05	8.83023e-05	0.000253583	3.52309e-06	9.79634e-06	7.78896e-05	0.0	0.000108584	0.000199585
PWY-6630:_superpathway_of_L-tyrosine_biosynthesis	6.27153e-05	0.000114875	2.26494e-05	7.57066e-05	6.21826e-05	5.95863e-05	0.0	0.00017372	6.86747e-05	2.34537e-05	0.0	0.000292513	0.000224603	2.37821e-05	9.7662e-05	9.76022e-05	0.000103948	5.5549e-05	0.0	7.04324e-06	0.0	0.000171991	0.0	0.000231367	7.0686e-05	0.0	1.94169e-05	0.000311743	7.02998e-06	9.84052e-05	0.000252132	0.000170801	0.0	3.27429e-05	0.0	1.72905e-05	0.000177873	0.000123014	9.40923e-06	0.000256923	3.95819e-05	0.000115377	0.000255198	5.14902e-06	3.12711e-05	7.90771e-05	0.0	0.000132083	0.000200305
PWY-6690:_cinnamate_and_3-hydroxycinnamate_degradation_to_2-oxopent-4-enoate	1.71896e-06	1.9958e-05	2.74755e-06	1.31364e-05	3.72177e-05	4.65352e-06	0.0	6.90228e-05	1.64387e-05	1.19624e-06	0.0	2.91225e-05	0.000124761	5.84178e-06	0.0	0.0	7.09176e-06	6.87151e-06	0.0	0.0	0.0	1.969e-05	0.0	4.02134e-05	0.0	0.0	1.32412e-06	7.28018e-05	2.91776e-06	3.60139e-05	6.69914e-05	9.4713e-05	0.0	2.06652e-05	0.0	1.66494e-06	6.74882e-05	2.18018e-05	8.47347e-07	8.2961e-05	6.43963e-06	3.38456e-05	0.000161788	0.0	2.06503e-06	4.92897e-05	0.0	2.27228e-05	0.000115049
PWY-6692:_Fe(II)_oxidation	5.31926e-05	8.79368e-05	0.0	8.38649e-06	0.0	0.0	0.0	0.0	8.39707e-05	0.0	0.0	1.13555e-06	0.0	0.0	0.0	7.658e-06	1.51624e-05	0.000111141	9.94519e-05	6.2379e-06	0.0	0.0	0.0	0.0	3.28754e-06	0.0	0.0	0.0	0.000176239	0.000382775	3.55572e-05	0.000210316	0.000274908	2.52972e-05	0.000887633	0.000376342	8.02192e-05	0.000119433	1.30338e-05	0.0	4.82083e-06	1.34408e-05	0.0	7.82014e-06	0.0	6.07368e-05	5.39395e-06	0.0	3.36935e-07
PWY-6700:_queuosine_biosynthesis	0.000263806	0.000345306	0.00017002	0.000114222	6.49745e-05	0.000847614	0.0	0.000158964	0.000570738	0.000193832	0.000150398	0.000660241	0.000225531	0.000845675	0.000532001	0.000534324	0.000593627	0.00081941	0.000457772	6.96502e-05	0.0	0.000581871	0.0	0.000313562	0.000713007	0.000857315	0.000649564	0.000315647	0.00015049	0.000173424	0.000288376	0.000230721	0.000291329	4.88686e-05	0.000337488	0.000429119	0.000258477	0.000459056	8.39078e-05	0.000284321	0.00052505	0.000124677	0.000239744	6.89714e-05	0.000183965	6.88975e-05	4.10177e-05	0.000398974	0.000221441
PWY-6703:_preQ0_biosynthesis	0.000102483	0.000182245	5.89361e-05	5.28243e-05	4.05228e-05	0.000242727	0.0	0.000105362	0.000248996	0.000162657	9.68502e-05	0.000538139	0.0002544	0.000168836	0.0	0.000126045	8.54521e-05	0.000272627	0.000141825	2.93744e-05	0.0	0.000172126	0.0	0.000128143	0.000116718	0.000281042	7.92167e-05	0.000197206	0.000168228	0.0001735	0.000209211	0.000177189	0.000301779	3.01168e-05	0.000466606	0.000228438	0.00011668	0.000287309	6.08029e-05	0.000262104	0.000409529	0.000122343	0.000258488	1.85836e-05	0.000145094	7.58071e-05	1.22859e-05	0.000322171	0.000243449
PWY-6708:_ubiquinol-8_biosynthesis_(prokaryotic)	1.07464e-05	3.92921e-05	9.79696e-06	1.76002e-05	5.73944e-05	8.29253e-06	0.0	9.85429e-05	2.2442e-05	6.7055e-06	0.0	4.8143e-05	7.42638e-05	0.0	0.0	0.0	1.7778e-05	1.26269e-05	0.0	0.0	0.0	4.55749e-05	0.0	0.0	0.0	0.0	4.78717e-06	6.78878e-05	0.0	0.000138611	0.000115403	0.000124728	0.0	4.47013e-05	0.0	0.000139463	0.000149016	5.89468e-05	1.75995e-06	0.000120348	9.67482e-06	3.07974e-05	9.20085e-05	0.0	4.74467e-06	7.70484e-05	0.0	3.89773e-05	0.000168666
PWY-6731:_starch_degradation_III	6.36194e-06	3.80663e-05	7.2825e-06	1.37747e-05	2.30553e-05	1.07655e-05	0.0	5.90162e-05	2.10531e-05	5.01438e-06	0.0	2.81172e-05	1.56918e-05	7.09293e-06	2.34207e-05	0.0	8.89024e-06	4.79013e-06	0.0	1.3976e-06	0.0	2.99465e-05	0.0	2.3512e-05	0.0	1.02585e-05	0.0	0.0	0.0	2.33536e-06	3.62379e-05	1.98549e-05	0.0	8.01981e-06	0.0	2.70934e-06	0.0	3.75635e-05	2.28594e-06	1.66354e-05	9.89134e-06	2.86027e-05	1.62894e-05	8.65047e-07	7.12699e-06	1.31534e-06	0.0	2.74253e-05	8.9625e-06
PWY-6737:_starch_degradation_V	0.000146905	0.00015768	0.000136517	7.75424e-05	3.81967e-05	0.000348922	0.0	8.75509e-05	0.000197728	0.000137677	7.17936e-05	0.000355512	9.48472e-05	0.000259918	0.000511617	0.000359692	0.000470154	0.000217687	0.000306523	4.76401e-05	0.0	0.000212829	0.0	0.00018173	0.000423947	0.000336337	0.000277055	0.000286074	2.02243e-05	1.35313e-05	0.00028452	5.02335e-05	2.3856e-07	2.09828e-05	0.0	0.000183916	0.000160124	0.000197802	0.000135847	0.000259774	0.000361196	7.619e-05	9.32396e-05	5.41751e-05	0.000144714	1.69978e-05	2.89344e-05	0.000289652	8.57788e-05
PWY-6749:_CMP-legionaminate_biosynthesis_I	3.28638e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.50633e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.91896e-05	0.0	0.0	0.0
PWY-6803:_phosphatidylcholine_acyl_editing	3.43669e-05	4.99349e-05	1.61864e-05	3.99337e-05	0.000100231	1.83336e-05	0.0	0.000238354	3.97274e-05	1.16462e-05	0.0	9.80752e-05	0.000331244	4.09293e-05	4.039e-05	4.29506e-05	3.23719e-05	2.09584e-05	4.1061e-06	1.64299e-06	0.0	9.23255e-05	0.0	0.000103489	2.11372e-05	1.79748e-05	9.09762e-06	0.000258518	1.64942e-05	0.00010362	0.000190789	0.000288748	1.84312e-06	7.56698e-05	0.0	2.00949e-05	0.000200718	4.38297e-05	3.0085e-06	0.000242471	2.10037e-05	7.28335e-05	0.000339589	1.98543e-06	1.09503e-05	0.000115377	4.59989e-06	6.44614e-05	0.000293947
PWY-6823:_molybdenum_cofactor_biosynthesis	2.2759e-06	2.98866e-05	3.32538e-06	1.41273e-05	3.85507e-05	1.3437e-05	0.0	9.98285e-05	1.1133e-05	2.01856e-06	0.0	4.54751e-05	0.00015347	0.0	0.0	0.0	1.14063e-05	1.05879e-05	0.0	0.0	0.0	2.32695e-05	0.0	0.0	1.87549e-06	0.0	2.35047e-06	7.39388e-05	5.0276e-06	5.55826e-05	8.94636e-05	0.000116028	0.0	2.27274e-05	0.0	6.66871e-06	8.72246e-05	2.41469e-05	2.17762e-06	0.000126165	6.64463e-06	4.75912e-05	0.00020347	4.32083e-07	3.23123e-06	5.32193e-05	0.0	3.66499e-05	0.000160877
PWY-6837:_fatty_acid_beta-oxidation_V_(unsaturated,_odd_number,_di-isomerase-dependent)	0.0	1.23812e-06	5.95921e-07	1.70366e-06	1.38513e-06	2.31934e-06	0.0	4.37712e-06	4.43349e-06	0.0	0.0	1.6447e-05	1.31163e-05	3.11851e-06	0.0	0.0	1.20956e-05	7.68652e-07	0.0	0.0	0.0	5.21667e-06	0.0	0.0	1.03136e-06	6.94736e-07	0.0	5.80176e-05	0.00017643	0.000127179	3.65832e-05	8.49171e-05	0.000286162	1.4328e-05	0.000297224	0.000162471	5.65826e-05	1.27262e-06	8.06568e-07	1.61438e-05	3.62926e-06	5.6195e-06	1.36416e-05	6.00919e-08	3.0227e-07	7.78844e-06	0.0	1.24194e-06	1.01952e-05
PWY-6857:_retinol_biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.54052e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
